international_total_gross,domestic_total_gross,rank,movie_title,max_theaters,opening_theathers,worldwide_total_gross,domestic_opening,budget,release_date,runtime,distributor,genres,rating,link_stub
13328526,43869350,463,Prom Night,2821.0,2700.0,57197876,20804941,20000000,20080410,88.0,Screen Gems,Horror Mystery,PG13,/title/tt0926129/?ref_=bo_ge_table_63
30276000,43858790,464,Always,1206.0,1016.0,74134790,3713480,0,19891222,122.0,Universal Pictures,Drama Fantasy Romance,,/title/tt0096794/?ref_=bo_ge_table_64
21509872,43760605,465,Underdog,3013.0,3013.0,65270477,11585121,0,20070803,100.0,Walt Disney Studios Motion Pictures,Action Adventure Comedy Family Fantasy SciFi,PG,/title/tt0467110/?ref_=bo_ge_table_65
90190586,43758684,466,Pokémon the Movie 2000,2752.0,2752.0,133949270,19575608,30000000,20000721,84.0,Warner Bros.,Action Adventure Animation Family Fantasy,,/title/tt0210234/?ref_=bo_ge_table_66
159700000,43577636,467,Need for Speed,3115.0,3115.0,203277636,17844939,66000000,20140312,132.0,Walt Disney Studios Motion Pictures,Action Crime Thriller,PG13,/title/tt2369135/?ref_=bo_ge_table_67
24082061,43254409,468,Star Trek: Nemesis,2711.0,2711.0,67336470,18513305,60000000,20021213,116.0,Paramount Pictures,Action Adventure SciFi Thriller,PG13,/title/tt0253754/?ref_=bo_ge_table_68
43229904,43229904,469,The Jungle Book,2012.0,1880.0,0,5129959,0,19941225,111.0,Walt Disney Studios Motion Pictures,Adventure Family Romance,PG,/title/tt0110213/?ref_=bo_ge_table_69
8500000,43184798,470,Biloxi Blues,1330.0,1239.0,51684798,7093325,0,19880325,106.0,Universal Pictures,Comedy Drama,,/title/tt0094746/?ref_=bo_ge_table_70
6311539,42739347,471,Death at a Funeral,2459.0,2459.0,49050886,16217540,21000000,20100416,92.0,Screen Gems,Comedy,R,/title/tt1321509/?ref_=bo_ge_table_71
12800000,42734455,472,The Lizzie McGuire Movie,2825.0,2825.0,55534455,17338755,17000000,20030502,94.0,Walt Disney Studios Motion Pictures,Adventure Comedy Family Music Romance,PG,/title/tt0306841/?ref_=bo_ge_table_72
33582068,42402632,473,Widows,2803.0,2803.0,75984700,12361307,42000000,20181109,129.0,Twentieth Century Fox,Crime Drama Thriller,R,/title/tt4218572/?ref_=bo_ge_table_73
197813724,42345531,474,Resident Evil: Retribution,3016.0,3012.0,240159255,21052227,65000000,20120912,95.0,Screen Gems,Action Adventure Horror SciFi Thriller,R,/title/tt1855325/?ref_=bo_ge_table_74
41400000,42326031,475,Mortal Kombat,3114.0,3073.0,83726031,23302503,0,20210408,110.0,Warner Bros.,Action Adventure Fantasy SciFi Thriller,R,/title/tt0293429/?ref_=bo_ge_table_75
42273609,42273609,476,Teenage Mutant Ninja Turtles III,2087.0,2087.0,0,12419597,21000000,19930319,96.0,New Line Cinema,Action Adventure Comedy Family Fantasy SciFi,PG,/title/tt0108308/?ref_=bo_ge_table_76
8534094,42071069,477,Fever Pitch,3275.0,3267.0,50605163,12400125,30000000,20050407,104.0,Twentieth Century Fox,Comedy Drama Romance Sport,PG13,/title/tt0332047/?ref_=bo_ge_table_77
42039085,42039085,478,Dirty Rotten Scoundrels,1515.0,1466.0,0,3840498,0,19881216,110.0,Orion Pictures,Comedy Crime,,/title/tt0095031/?ref_=bo_ge_table_78
26600000,41867960,479,Thir13en Ghosts,2781.0,2781.0,68467960,15165355,42000000,20011026,91.0,Warner Bros.,Fantasy Horror,R,/title/tt0245674/?ref_=bo_ge_table_79
41833324,41833324,480,Homeward Bound: The Incredible Journey,1798.0,2.0,0,60672,0,19930205,84.0,Walt Disney Studios Motion Pictures,Adventure Comedy Drama Family,,/title/tt0107131/?ref_=bo_ge_table_80
28230445,41778863,481,The Hills Have Eyes,2621.0,2620.0,70009308,15708512,15000000,20060310,107.0,Fox Searchlight Pictures,Horror Thriller,R,/title/tt0454841/?ref_=bo_ge_table_81
106124931,41667116,482,The Angry Birds Movie 2,3869.0,3869.0,147792047,10354073,65000000,20190802,97.0,Sony Pictures Entertainment (SPE),Action Adventure Animation Comedy Family,PG,/title/tt6095472/?ref_=bo_ge_table_82
184783852,41189488,483,Valerian and the City of a Thousand Planets,3553.0,3553.0,225973340,17007624,177200000,20170720,136.0,STX Entertainment,Action Adventure Fantasy SciFi,PG13,/title/tt2239822/?ref_=bo_ge_table_83
41083864,41083864,484,The Mirror Has Two Faces,2489.0,2489.0,0,12210868,0,19961115,126.0,Sony Pictures Entertainment (SPE),Comedy Drama Romance,PG13,/title/tt0117057/?ref_=bo_ge_table_84
63021129,40946255,485,The Water Horse,2777.0,2772.0,103967384,9186054,0,20071225,112.0,Revolution Studios,Adventure Family Fantasy,PG,/title/tt0760329/?ref_=bo_ge_table_85
187087054,40907738,487,Paddington 2,3702.0,3702.0,227994792,11001961,0,20171109,103.0,Warner Bros.,Adventure Comedy Family Fantasy,PG,/title/tt4468740/?ref_=bo_ge_table_87
1747373,40846082,488,House on Haunted Hill,2710.0,2710.0,42593455,15946032,37000000,19991029,93.0,Warner Bros.,Crime Fantasy Horror Mystery Thriller,R,/title/tt0185371/?ref_=bo_ge_table_88
25489948,40826341,489,Love Simon,2434.0,2402.0,66316289,11756244,17000000,20180316,110.0,Twentieth Century Fox,Comedy Drama Romance,PG13,/title/tt5164432/?ref_=bo_ge_table_89
46377537,40689393,490,Max Payne,3381.0,3376.0,87066930,17639849,35000000,20081015,100.0,Twentieth Century Fox,Action Adventure Crime Drama Thriller,PG13,/title/tt0467197/?ref_=bo_ge_table_90
40586886,40586886,491,Three Fugitives,1374.0,1153.0,0,6434717,0,19890127,96.0,Walt Disney Studios Motion Pictures,Action Comedy,,/title/tt0098471/?ref_=bo_ge_table_91
129283388,40563557,492,Ghost in the Shell,3440.0,3440.0,169846945,18676033,110000000,20170329,107.0,Paramount Pictures,Action Crime Drama SciFi Thriller,PG13,/title/tt1219827/?ref_=bo_ge_table_92
113400000,40501717,493,Peter Rabbit 2: The Runaway,3346.0,3346.0,153901717,10101066,0,20210326,93.0,Sony Pictures Entertainment (SPE),Adventure Animation Comedy Crime Drama Family Fantasy,PG,/title/tt8376234/?ref_=bo_ge_table_93
20172594,40456565,494,The Fly,1201.0,1195.0,60629159,7007423,0,19860815,96.0,Twentieth Century Fox,Drama Horror SciFi,,/title/tt0091064/?ref_=bo_ge_table_94
40400657,40400657,495,2010: The Year We Make Contact,1213.0,1126.0,0,7393361,0,19841207,116.0,MetroGoldwynMayer (MGM),Adventure Mystery SciFi Thriller,,/title/tt0086837/?ref_=bo_ge_table_95
41900000,40202379,496,Catwoman,3117.0,3117.0,82102379,16728411,100000000,20040722,104.0,Warner Bros.,Action Crime Fantasy,PG13,/title/tt0327554/?ref_=bo_ge_table_96
62865153,40119709,497,Resident Evil,2528.0,2528.0,102984862,17707106,33000000,20020315,100.0,Screen Gems,Action Horror SciFi,R,/title/tt0120804/?ref_=bo_ge_table_97
20586040,40108697,498,The Wild Thornberrys,3012.0,3012.0,60694737,6013847,25000000,20021220,85.0,Paramount Pictures,Adventure Animation Comedy Family Fantasy,PG,/title/tt0282120/?ref_=bo_ge_table_98
36866000,39799191,499,The Ladykillers,1589.0,1583.0,76665191,12634563,35000000,20040326,104.0,Walt Disney Studios Motion Pictures,Comedy Crime Thriller,R,/title/tt0335245/?ref_=bo_ge_table_99
61588624,39687694,500,Hitman,2468.0,2458.0,101276318,13180769,0,20071121,100.0,Twentieth Century Fox,Action Crime Thriller,R,/title/tt0465494/?ref_=bo_ge_table_100
35944170,39569000,501,30 Days of Night,2859.0,2855.0,75513170,15951902,30000000,20071019,113.0,Sony Pictures Entertainment (SPE),Action Horror Thriller,R,/title/tt0389722/?ref_=bo_ge_table_1
12246643,39517763,502,The Texas Chainsaw Massacre: The Beginning,2820.0,2820.0,51764406,19150000,16000000,20061006,91.0,New Line Cinema,Horror Thriller,R,/title/tt0420294/?ref_=bo_ge_table_2
15847924,39402572,503,Rugrats Go Wild,3041.0,3041.0,55250496,11556869,25000000,20030613,81.0,Paramount Pictures,Adventure Animation Comedy Family Fantasy Musical,PG,/title/tt0337711/?ref_=bo_ge_table_3
31567336,39143839,504,The Grudge 2,3214.0,3211.0,70711175,20825300,20000000,20061013,102.0,Sony Pictures Entertainment (SPE),Horror Thriller,PG13,/title/tt0433386/?ref_=bo_ge_table_4
15683234,39123589,505,The Crazies,2479.0,2476.0,54806823,16067552,20000000,20100226,101.0,Overture Films,Horror Mystery Thriller,R,/title/tt0455407/?ref_=bo_ge_table_5
2960817,39053061,506,The Sisterhood of the Traveling Pants,2583.0,2583.0,42013878,9833340,25000000,20050601,119.0,Warner Bros.,Comedy Drama Romance,PG,/title/tt0403508/?ref_=bo_ge_table_6
13089000,39001187,507,Primary Colors,1976.0,1965.0,52090187,12045395,65000000,19980320,143.0,Universal Pictures,Comedy Drama,R,/title/tt0119942/?ref_=bo_ge_table_7
38619405,38619405,508,The Ghost and the Darkness,2202.0,2142.0,0,9215063,0,19961011,110.0,Paramount Pictures,Adventure Drama Thriller,R,/title/tt0116409/?ref_=bo_ge_table_8
83867000,38577772,509,Surrogates,2992.0,2951.0,122444772,14902692,80000000,20090924,89.0,Walt Disney Studios Motion Pictures,Action SciFi Thriller,PG13,/title/tt0986263/?ref_=bo_ge_table_9
5051885,38399961,510,Last Holiday,2514.0,2514.0,43451846,12806188,45000000,20060113,112.0,Paramount Pictures,Comedy Romance,PG13,/title/tt0408985/?ref_=bo_ge_table_10
28245763,38187431,511,Mighty Morphin Power Rangers: The Movie,2409.0,2409.0,66433194,13104788,0,19950630,95.0,Twentieth Century Fox,Action Adventure Family SciFi Thriller,PG,/title/tt0113820/?ref_=bo_ge_table_11
38122105,38122105,512,The Running Man,1694.0,1692.0,0,8117465,27000000,19871113,,TriStar Pictures,Action SciFi Thriller,,/title/tt0093894/?ref_=bo_ge_table_12
38087756,38087756,513,Richie Rich,1761.0,1748.0,0,5830302,40000000,19941221,95.0,Warner Bros.,Comedy Family,PG,/title/tt0110989/?ref_=bo_ge_table_13
52496228,37886980,514,Bedazzled,2571.0,2568.0,90383208,13106526,48000000,20001020,93.0,Twentieth Century Fox,Comedy Fantasy,PG13,/title/tt0230030/?ref_=bo_ge_table_14
88692389,37176373,515,The King's Man,3180.0,3180.0,125868762,5915542,0,20211222,131.0,20th Century Studios,Action Adventure Thriller,R,/title/tt6856242/?ref_=bo_ge_table_15
37020277,37020277,516,Sphere,2814.0,2814.0,0,14433957,80000000,19980213,134.0,Warner Bros.,Action Mystery SciFi Thriller,PG13,/title/tt0120184/?ref_=bo_ge_table_16
34375683,36879320,520,Taxi,3001.0,3001.0,71255003,0,25000000,19981120,97.0,Lionsgate,Action Comedy Crime Thriller,PG13,/title/tt0316732/?ref_=bo_ge_table_20
36850101,36850101,517,My Favorite Martian,2349.0,2275.0,0,8828586,65000000,19990212,94.0,Walt Disney Studios Motion Pictures,Comedy Family SciFi,PG,/title/tt0120764/?ref_=bo_ge_table_17
91665926,36787257,518,The Heartbreak Kid,3233.0,3229.0,128453183,14022105,0,20071004,116.0,DreamWorks,Comedy Romance,R,/title/tt0408839/?ref_=bo_ge_table_18
7754709,36706141,519,Recess: School's Out,2630.0,2624.0,44460850,10065873,23000000,20010216,82.0,Walt Disney Studios Motion Pictures,Adventure Animation Comedy Family,G,/title/tt0265632/?ref_=bo_ge_table_19
39698303,36316032,521,Death Race,2586.0,2532.0,76014335,12621090,45000000,20080821,105.0,Universal Pictures,Action SciFi Thriller,R,/title/tt0452608/?ref_=bo_ge_table_21
14626706,36105433,522,What a Girl Wants,2964.0,2964.0,50732139,11434964,25000000,20030403,105.0,Warner Bros.,Comedy Drama Family Romance,PG,/title/tt0286788/?ref_=bo_ge_table_22
15449455,35927406,523,Mortal Kombat: Annihilation,2140.0,2140.0,51376861,16771694,0,19971121,95.0,New Line Cinema,Action Adventure Fantasy SciFi Thriller,PG13,/title/tt0119707/?ref_=bo_ge_table_23
40102156,35922978,524,The Pink Panther 2,3245.0,3243.0,76025134,11588150,70000000,20090205,92.0,Sony Pictures Entertainment (SPE),Action Adventure Comedy Crime Mystery,PG,/title/tt0838232/?ref_=bo_ge_table_24
19558909,35746370,525,The Mothman Prophecies,2331.0,2331.0,55305279,11208851,32000000,20020125,119.0,Screen Gems,Drama Horror Mystery Thriller,PG13,/title/tt0265349/?ref_=bo_ge_table_25
35656131,35656131,526,The Indian in the Cupboard,1723.0,1723.0,0,7716278,0,19950714,96.0,Paramount Pictures,Drama Family Fantasy,PG,/title/tt0113419/?ref_=bo_ge_table_26
35043081,35552383,527,Children of Men,1524.0,16.0,70595464,501003,76000000,20060922,109.0,Universal Pictures,Action Drama SciFi Thriller,R,/title/tt0206634/?ref_=bo_ge_table_27
59600000,35417038,528,The Hustle,3077.0,3007.0,95017038,13007709,21000000,20190508,93.0,United Artists Releasing,Comedy Crime,PG13,/title/tt1298644/?ref_=bo_ge_table_28
35348597,35348597,529,A Goofy Movie,2176.0,2159.0,0,6129557,0,19950407,78.0,Walt Disney Studios Motion Pictures,Adventure Animation Comedy Family Musical Romance,,/title/tt0113198/?ref_=bo_ge_table_29
24200000,35268275,530,The Flintstones in Viva Rock Vegas,3125.0,3040.0,59468275,10518435,83000000,20000428,90.0,Universal Pictures,Comedy Family Romance SciFi,PG,/title/tt0158622/?ref_=bo_ge_table_30
49524059,35266619,531,Carrie,3157.0,3157.0,84790678,16101552,30000000,20131016,100.0,Screen Gems,Drama Horror,R,/title/tt1939659/?ref_=bo_ge_table_31
74989585,34916787,532,The 5th Wave,2908.0,2908.0,109906372,10326356,38000000,20150114,112.0,Sony Pictures Entertainment (SPE),Action Adventure SciFi Thriller,PG13,/title/tt2304933/?ref_=bo_ge_table_32
78800000,34693481,533,Judge Dredd,2204.0,2204.0,113493481,12291536,90000000,19950630,96.0,Walt Disney Studios Motion Pictures,Action Crime SciFi Thriller,R,/title/tt0113492/?ref_=bo_ge_table_33
34327391,34327391,534,Muppet Treasure Island,2089.0,2070.0,0,7906689,0,19960216,99.0,Walt Disney Studios Motion Pictures,Action Adventure Comedy Family Musical Romance,,/title/tt0117110/?ref_=bo_ge_table_34
1413120,34134641,535,My Dog Skip,2331.0,5.0,35547761,56943,6000000,20000114,95.0,Warner Bros.,Comedy Drama Family,PG,/title/tt0156812/?ref_=bo_ge_table_35
27500000,34121140,536,Everything Everything,2801.0,2801.0,61621140,11727390,10000000,20170518,96.0,Warner Bros.,Drama Romance,PG13,/title/tt5001718/?ref_=bo_ge_table_36
15545682,34017028,537,Death Wish,2882.0,2847.0,49562710,13010267,30000000,20180301,107.0,MetroGoldwynMayer (MGM),Action Crime Drama Thriller,R,/title/tt1137450/?ref_=bo_ge_table_37
81517270,33987757,538,Closer,1098.0,476.0,115505027,7707972,27000000,20041203,104.0,Sony Pictures Entertainment (SPE),Drama Romance,R,/title/tt0376541/?ref_=bo_ge_table_38
20889916,33810189,539,The Punisher,2649.0,2649.0,54700105,14000000,33000000,20040416,124.0,Lionsgate,Action Crime Drama Thriller,R,/title/tt0330793/?ref_=bo_ge_table_39
47524970,33715436,540,Dreamcatcher,2945.0,2945.0,81240406,15027423,68000000,20030321,136.0,Warner Bros.,Drama Horror SciFi Thriller,R,/title/tt0285531/?ref_=bo_ge_table_40
44705365,33618855,541,R.I.P.D.,2852.0,2852.0,78324220,12691415,130000000,20130717,96.0,Universal Pictures,Action Adventure Comedy Crime Fantasy SciFi,PG13,/title/tt0790736/?ref_=bo_ge_table_41
17825340,33561137,542,I Spy,3182.0,3182.0,51386477,12752803,70000000,20021101,97.0,Sony Pictures Entertainment (SPE),Action Adventure Comedy Thriller,PG13,/title/tt0297181/?ref_=bo_ge_table_42
33459416,33459416,543,Matilda,2006.0,1975.0,0,8208609,36000000,19960802,98.0,Sony Pictures Entertainment (SPE),Comedy Family Fantasy,PG,/title/tt0117008/?ref_=bo_ge_table_43
66008265,33423521,544,Street Fighter,1738.0,1671.0,99431786,6859495,35000000,19941223,102.0,Universal Pictures,Action Adventure Comedy Thriller,PG13,/title/tt0111301/?ref_=bo_ge_table_44
6028494,33392973,545,Halloween II,3088.0,3025.0,39421467,16349565,15000000,20090828,105.0,Dimension Films,Horror,R,/title/tt1311067/?ref_=bo_ge_table_45
16140284,33281690,559,Scott Pilgrim vs. the World,2820.0,2818.0,49421974,10609795,60000000,20100812,112.0,Universal Pictures,Action Comedy Fantasy Romance,PG13,/title/tt0446029/?ref_=bo_ge_table_59
15112548,33035397,546,Arthur,3276.0,3276.0,48147945,12222756,40000000,20110408,110.0,Warner Bros.,Comedy Romance,PG13,/title/tt1334512/?ref_=bo_ge_table_46
8807935,32914489,591,Blade Runner,1325.0,1295.0,41722424,6150002,0,19820625,117.0,Warner Bros.,Action Drama SciFi Thriller,R,/title/tt0083658/?ref_=bo_ge_table_91
1384498,32868349,547,Bad News Bears,3183.0,3183.0,34252847,11382472,35000000,20050722,113.0,Paramount Pictures,Comedy Sport,PG13,/title/tt0408524/?ref_=bo_ge_table_47
32772492,32772492,548,Homeward Bound II: Lost in San Francisco,2129.0,2119.0,0,8605649,0,19960308,88.0,Walt Disney Studios Motion Pictures,Adventure Comedy Family Romance,,/title/tt0116552/?ref_=bo_ge_table_48
13243008,32752215,549,The Last House on the Left,2402.0,2401.0,45995223,14118685,0,20090313,110.0,Universal Pictures,Horror Thriller,R,/title/tt0844708/?ref_=bo_ge_table_49
10338614,32732301,550,Annihilation,2112.0,2012.0,43070915,11071584,40000000,20180223,115.0,Paramount Pictures,Adventure Drama Horror Mystery SciFi Thriller,R,/title/tt2798920/?ref_=bo_ge_table_50
16900000,32363404,552,Entourage,3108.0,3108.0,49263404,10283250,30000000,20150603,104.0,Warner Bros.,Comedy Drama,R,/title/tt1674771/?ref_=bo_ge_table_52
53000000,32131830,553,Final Fantasy: The Spirits Within,2649.0,2649.0,85131830,11408853,137000000,20010711,106.0,Sony Pictures Entertainment (SPE),Action Adventure Animation Fantasy Romance SciFi,PG13,/title/tt0173840/?ref_=bo_ge_table_53
36701321,32064800,554,House of Wax,3111.0,3111.0,68766121,12077236,40000000,20050505,113.0,Warner Bros.,Horror Thriller,R,/title/tt0397065/?ref_=bo_ge_table_54
16000000,32063435,555,The Shadow,1769.0,1677.0,48063435,11713845,0,19940701,108.0,Universal Pictures,Action Adventure Crime Fantasy Mystery Thriller,PG13,/title/tt0111143/?ref_=bo_ge_table_55
53511996,32000304,556,Paper Towns,3031.0,3031.0,85512300,12650140,12000000,20150709,109.0,Twentieth Century Fox,Adventure Comedy Drama Mystery Romance,PG13,/title/tt3622592/?ref_=bo_ge_table_56
9628095,31691811,557,Quarantine,2463.0,2461.0,41319906,14211321,12000000,20081010,89.0,Screen Gems,Horror Thriller,R,/title/tt1082868/?ref_=bo_ge_table_57
42955549,31602566,558,From Hell,2334.0,2305.0,74558115,11014818,35000000,20011019,122.0,Twentieth Century Fox,Horror Mystery Thriller,R,/title/tt0120681/?ref_=bo_ge_table_58
29880432,31504633,560,A History of Violence,1348.0,14.0,61385065,364000,32000000,20050923,96.0,New Line Cinema,Action Crime Drama Thriller,R,/title/tt0399146/?ref_=bo_ge_table_60
26591623,31418697,561,The Eye,2470.0,2436.0,58010320,12425776,0,20080131,98.0,Lionsgate,Horror Mystery,PG13,/title/tt0406759/?ref_=bo_ge_table_61
31206251,31206251,562,The Great Muppet Caper,73.0,73.0,0,2968990,0,19810626,97.0,Universal Pictures,Adventure Comedy Crime Family Musical Mystery,,/title/tt0082474/?ref_=bo_ge_table_62
31181347,31181347,563,The Secret Garden,1332.0,1319.0,0,4625583,0,19930813,101.0,Warner Bros.,Drama Family Fantasy,,/title/tt0108071/?ref_=bo_ge_table_63
64231152,31165421,564,The Mortal Instruments: City of Bones,3118.0,3118.0,95396573,9336957,60000000,20130821,130.0,Screen Gems,Action Adventure Fantasy Horror Mystery Romance,PG13,/title/tt1538403/?ref_=bo_ge_table_64
54126,30925690,565,Dune,975.0,915.0,30979816,6025091,40000000,19841214,137.0,Universal Pictures,Action Adventure SciFi,,/title/tt0087182/?ref_=bo_ge_table_65
44628,30857814,566,The Princess Bride,803.0,9.0,30902442,206243,0,19870925,98.0,Twentieth Century Fox,Adventure Family Fantasy Romance,,/title/tt0093779/?ref_=bo_ge_table_66
47403275,30691439,567,Mirrors,2664.0,2664.0,78094714,11161074,0,20080813,110.0,Twentieth Century Fox,Horror Mystery,R,/title/tt0790686/?ref_=bo_ge_table_67
7600000,30356793,568,Sgt. Bilko,2326.0,2304.0,37956793,8110080,0,19960329,93.0,Universal Pictures,Comedy,PG,/title/tt0117608/?ref_=bo_ge_table_68
30038362,30038362,569,Point of No Return,1659.0,1545.0,0,7160389,0,19930319,109.0,Warner Bros.,Action Crime Drama Thriller,R,/title/tt0107843/?ref_=bo_ge_table_69
29967750,29967750,570,Madeline,1863.0,1863.0,0,6414668,0,19980710,88.0,Sony Pictures Entertainment (SPE),Comedy Family,PG,/title/tt0123987/?ref_=bo_ge_table_70
22300000,29790236,571,Teen Titans GO! To the Movies,3188.0,3188.0,52090236,10411189,10000000,20180726,84.0,Warner Bros.,Action Adventure Animation Comedy Family Fantasy Musical SciFi,PG,/title/tt7424200/?ref_=bo_ge_table_71
3699000,29762011,572,Mystery Men,2142.0,2136.0,33461011,10017865,68000000,19990806,121.0,Universal Pictures,Action Comedy Fantasy SciFi,PG13,/title/tt0132347/?ref_=bo_ge_table_72
5214526,29719483,573,The Hate U Give,2375.0,36.0,34934009,512035,23000000,20181005,133.0,Twentieth Century Fox,Crime Drama,PG13,/title/tt5580266/?ref_=bo_ge_table_73
16650563,29550869,574,The Fog,2972.0,2972.0,46201432,11752917,18000000,20051014,100.0,Revolution Studios,Horror Mystery,PG13,/title/tt0432291/?ref_=bo_ge_table_74
29450919,29450919,575,Twilight Zone: The Movie,1288.0,1275.0,0,6614366,0,19830624,101.0,Warner Bros.,Horror SciFi,,/title/tt0086491/?ref_=bo_ge_table_75
700000,29412050,576,Major Payne,1991.0,1895.0,30112050,7011225,0,19950324,95.0,Universal Pictures,Adventure Comedy Family,PG13,/title/tt0110443/?ref_=bo_ge_table_76
35820235,29258869,577,Zathura: A Space Adventure,3232.0,3223.0,65079104,13427872,65000000,20051111,101.0,Sony Pictures Entertainment (SPE),Action Adventure Comedy Family Fantasy SciFi,PG,/title/tt0406375/?ref_=bo_ge_table_77
29235353,29235353,578,Romy and Michele's High School Reunion,1607.0,1602.0,0,7429406,0,19970425,92.0,Walt Disney Studios Motion Pictures,Comedy,R,/title/tt0120032/?ref_=bo_ge_table_78
49172505,29137000,579,Priest,2864.0,2864.0,78309505,14953664,60000000,20110506,87.0,Screen Gems,Action Adventure Fantasy Horror SciFi Thriller,PG13,/title/tt0822847/?ref_=bo_ge_table_79
47008595,29121498,580,The Mechanic,2704.0,2703.0,76130093,11422006,40000000,20110127,93.0,CBS Films,Action Crime Thriller,R,/title/tt0472399/?ref_=bo_ge_table_80
2135970,29062561,581,The Stepfather,2734.0,2734.0,31198531,11581586,20000000,20091016,101.0,Screen Gems,Crime Thriller,PG13,/title/tt0814335/?ref_=bo_ge_table_81
28946127,28946127,582,James and the Giant Peach,2268.0,2262.0,0,7539098,0,19960412,79.0,Walt Disney Studios Motion Pictures,Adventure Animation Family Fantasy Musical,PG,/title/tt0116683/?ref_=bo_ge_table_82
104936230,28782481,584,Point Break,2910.0,2910.0,133718711,9800252,105000000,20151202,114.0,Warner Bros.,Action Adventure Crime Sport Thriller,PG13,/title/tt2058673/?ref_=bo_ge_table_84
28598376,28598376,585,Fathers' Day,2507.0,2482.0,0,8776159,0,19970509,98.0,Warner Bros.,Comedy Romance,PG13,/title/tt0119109/?ref_=bo_ge_table_85
13036566,28596818,586,The Uninvited,2344.0,2344.0,41633384,10325824,0,20090130,87.0,DreamWorks,Drama Fantasy Horror Mystery Thriller,PG13,/title/tt0815245/?ref_=bo_ge_table_86
114899223,28426747,588,Garfield: A Tail of Two Kitties,2981.0,2946.0,143325970,7288977,0,20060614,82.0,Twentieth Century Fox,Adventure Animation Comedy Family,PG,/title/tt0455499/?ref_=bo_ge_table_88
29859782,28212337,589,Doom,3044.0,3044.0,58072119,15488870,60000000,20051020,105.0,Universal Pictures,Action Horror SciFi,R,/title/tt0419706/?ref_=bo_ge_table_89
21963797,27663982,590,The Island of Dr. Moreau,2039.0,2035.0,49627779,9101987,40000000,19960823,96.0,New Line Cinema,Horror SciFi Thriller,PG13,/title/tt0116654/?ref_=bo_ge_table_90
5192875,27381507,592,The Muppet Christmas Carol,2084.0,2075.0,32574382,5010109,12000000,19921211,85.0,Walt Disney Studios Motion Pictures,Comedy Drama Family Fantasy Musical,,/title/tt0104940/?ref_=bo_ge_table_92
46666578,27166770,593,Cats,3380.0,3380.0,73833348,6619870,95000000,20191220,110.0,Universal Pictures,Comedy Drama Family Fantasy Musical,PG,/title/tt5697572/?ref_=bo_ge_table_93
27118000,27118000,594,The Jazz Singer,,,0,0,0,19801219,115.0,Universal Pictures,Drama Music Romance,,/title/tt0080948/?ref_=bo_ge_table_94
103408152,27108272,595,Cloud Atlas,2023.0,2008.0,130516424,9612247,0,20121026,172.0,Warner Bros.,Drama Mystery SciFi,R,/title/tt1371111/?ref_=bo_ge_table_95
73357,27107960,596,Flash Gordon,823.0,823.0,27181317,3934030,0,19801205,111.0,Universal Pictures,Action Adventure SciFi,,/title/tt0080745/?ref_=bo_ge_table_96
18957710,26890041,597,One Missed Call,2240.0,2240.0,45847751,12511473,20000000,20080104,87.0,Warner Bros.,Horror Mystery,PG13,/title/tt0479968/?ref_=bo_ge_table_97
285412558,26830068,598,Resident Evil: The Final Chapter,3104.0,3104.0,312242626,13601682,40000000,20161223,107.0,Screen Gems,Action Adventure Horror SciFi Thriller,R,/title/tt2592614/?ref_=bo_ge_table_98
23178583,26692846,599,Winnie the Pooh,2405.0,2405.0,49871429,7857076,30000000,20110406,63.0,Walt Disney Studios Motion Pictures,Adventure Animation Comedy Drama Family Fantasy Musical,,/title/tt1449283/?ref_=bo_ge_table_99
36738658,26627201,600,The Host,3202.0,3202.0,63365859,10600112,40000000,20130322,125.0,Open Road Films (II),Action Adventure Drama Romance SciFi Thriller,PG13,/title/tt1517260/?ref_=bo_ge_table_100
26570048,26570048,601,Harriet the Spy,1876.0,1826.0,0,6601651,12000000,19960712,100.0,Paramount Pictures,Comedy Drama Family,PG,/title/tt0116493/?ref_=bo_ge_table_1
22352982,26501323,602,The Woman in Black 2: Angel of Death,2602.0,2602.0,48854305,15027415,0,20150101,98.0,Relativity Media,Drama Horror Thriller,PG13,/title/tt2339741/?ref_=bo_ge_table_2
1126741,26167002,604,Ramona and Beezus,2719.0,2719.0,27293743,7810481,15000000,20100318,104.0,Twentieth Century Fox,Comedy Drama Family Fantasy,,/title/tt0493949/?ref_=bo_ge_table_4
9129000,26005820,605,The Adventures of Rocky & Bullwinkle,2482.0,2460.0,35134820,6814270,76000000,20000630,92.0,Universal Pictures,Adventure Animation Comedy Family Fantasy,PG,/title/tt0131704/?ref_=bo_ge_table_5
22626756,25928550,606,Shutter,2756.0,2753.0,48555306,10447559,0,20080320,85.0,Twentieth Century Fox,Horror Mystery Thriller,PG13,/title/tt0482599/?ref_=bo_ge_table_6
27447336,25874337,607,Æon Flux,2608.0,2608.0,53321673,12661112,62000000,20051201,93.0,Paramount Pictures,Action Adventure SciFi Thriller,PG13,/title/tt0402022/?ref_=bo_ge_table_7
1987,25837195,608,The Outsiders,1002.0,829.0,25839182,5068165,0,19830325,91.0,Warner Bros.,Crime Drama,PG,/title/tt0086066/?ref_=bo_ge_table_8
25682090,25682090,609,Other People's Money,1249.0,1246.0,0,5012332,0,19911018,103.0,Warner Bros.,Comedy Drama Romance,R,/title/tt0102609/?ref_=bo_ge_table_9
