link_stub,rank,movie_title,lifetime_gross,max_theaters,opening_weekend,opening_theathers,release_date_x,distributor_x,domestic_total_gross,international_total_gross,worldwide_total_gross,domestic_opening,budget,release_date_y,runtime,distributor_y,genres,rating
/title/tt0473075/?ref_=bo_ge_table_44,244,Prince of Persia: The Sands of Time,"$90,759,676","3,646","$30,095,259","3,646","May 28, 2010","Walt Disney Studios Motion Pictures

",90759676,245606000,336365676,30095259,200000000,2009-07-16,116.0,Walt Disney Studios Motion Pictures,"Action, Adventure, Fantasy",PG-13
/title/tt0926129/?ref_=bo_ge_table_63,463,Prom Night,"$43,869,350","2,821","$20,804,941","2,700","Apr 11, 2008","Screen Gems

",43869350,13328526,57197876,20804941,20000000,2008-04-10,88.0,Screen Gems,"Horror, Mystery",PG-13
/title/tt0155975/?ref_=bo_ge_table_46,646,Psycho,"$21,485,655","2,489","$10,031,850","2,477","Dec 4, 1998","Universal Pictures

",21485655,15685000,37170655,10031850,60000000,1998-12-04,105.0,Universal Pictures,"Horror, Mystery, Thriller",R
/title/tt0454919/?ref_=bo_ge_table_67,667,Pulse,"$20,264,436","2,323","$8,203,822","2,323","Aug 11, 2006",-,20264436,9643249,29907685,8203822,20500000,2006-08-11,90.0,Dimension Films,"Horror, Sci-Fi, Thriller",PG-13
/title/tt0450314/?ref_=bo_ge_table_17,817,Punisher: War Zone,"$8,050,977","2,508","$4,271,451","2,508","Dec 5, 2008","Lionsgate

",8050977,2110516,10161493,4271451,35000000,2008-12-04,103.0,Lionsgate,"Action, Crime, Drama, Thriller",R
/title/tt0102729/?ref_=bo_ge_table_36,636,Pure Luck,"$22,641,969","1,569","$5,010,810","1,561","Aug 9, 1991","Universal Pictures

",22641969,2300000,24941969,5010810,0,1991-08-09,96.0,Universal Pictures,"Comedy, Crime, Mystery",
/title/tt1082868/?ref_=bo_ge_table_57,557,Quarantine,"$31,691,811","2,463","$14,211,321","2,461","Oct 10, 2008","Screen Gems

",31691811,9628095,41319906,14211321,12000000,2008-10-10,89.0,Screen Gems,"Horror, Thriller",R
/title/tt0790736/?ref_=bo_ge_table_41,541,R.I.P.D.,"$33,618,855","2,852","$12,691,415","2,852","Jul 19, 2013","Universal Pictures

",33618855,44705365,78324220,12691415,130000000,2013-07-17,96.0,Universal Pictures,"Action, Adventure, Comedy, Crime, Fantasy, Sci-Fi",PG-13
/title/tt1245526/?ref_=bo_ge_table_45,245,RED,"$90,380,162","3,349","$21,761,408","3,255","Oct 15, 2010","Summit Entertainment

",90380162,108626225,199006387,21761408,58000000,2010-10-14,111.0,Summit Entertainment,"Action, Comedy, Crime, Thriller",PG-13
/title/tt1821694/?ref_=bo_ge_table_6,406,RED 2,"$53,262,560","3,016","$18,048,422","3,016","Jul 19, 2013","Lionsgate

",53262560,94813005,148075565,18048422,84000000,2013-07-18,116.0,Lionsgate,"Action, Adventure, Comedy, Crime, Thriller",PG-13
/title/tt1075417/?ref_=bo_ge_table_34,334,Race to Witch Mountain,"$67,172,594","3,268","$24,402,214","3,187","Mar 13, 2009","Walt Disney Studios Motion Pictures

",67172594,39214547,106387141,24402214,0,2009-03-11,98.0,Walt Disney Studios Motion Pictures,"Action, Adventure, Family, Fantasy, Sci-Fi, Thriller",PG
/title/tt1129396/?ref_=bo_ge_table_58,958,Radio Free Albemuth,"$9,365",10,"$5,553",10,"Jun 27, 2014","Freestyle Releasing

",9365,9365,0,5553,0,2014-06-27,111.0,Freestyle Releasing,"Drama, Sci-Fi",R
/title/tt0089877/?ref_=bo_ge_table_52,852,Rainbow Brite and the Star Stealer,"$4,889,971","1,090","$1,847,962","1,088","Nov 15, 1985","Warner Bros.

",4889971,4889971,0,1847962,0,1985-11-15,85.0,Warner Bros.,"Adventure, Animation, Family, Fantasy, Sci-Fi",
/title/tt0493949/?ref_=bo_ge_table_4,604,Ramona and Beezus,"$26,167,002","2,719","$7,810,481","2,719","Jul 23, 2010","Twentieth Century Fox

",26167002,1126741,27293743,7810481,15000000,2010-03-18,104.0,Twentieth Century Fox,"Comedy, Drama, Family, Fantasy",
/title/tt2231461/?ref_=bo_ge_table_24,224,Rampage,"$101,028,233","4,115","$35,753,093","4,101","Apr 13, 2018","Warner Bros.

",101028233,327000000,428028233,35753093,120000000,2018-04-11,107.0,Warner Bros.,"Action, Adventure, Sci-Fi",PG-13
/title/tt2865120/?ref_=bo_ge_table_1,801,Ratchet & Clank,"$8,821,329","2,895","$4,869,278","2,891","Apr 29, 2016","Focus Features

",8821329,4564408,13385737,4869278,0,2016-04-13,94.0,Focus Features,"Action, Adventure, Animation, Comedy, Family, Sci-Fi",PG
/title/tt1677720/?ref_=bo_ge_table_47,147,Ready Player One,"$137,690,172","4,234","$41,764,050","4,234","Mar 29, 2018","Warner Bros.

",137715350,445203499,582918849,41764050,175000000,2018-03-28,140.0,Warner Bros.,"Action, Adventure, Sci-Fi",PG-13
/title/tt0265632/?ref_=bo_ge_table_19,519,Recess: School's Out,"$36,706,141","2,630","$10,065,873","2,624","Feb 16, 2001","Walt Disney Studios Motion Pictures

",36706141,7754709,44460850,10065873,23000000,2001-02-16,82.0,Walt Disney Studios Motion Pictures,"Adventure, Animation, Comedy, Family",G
/title/tt1234719/?ref_=bo_ge_table_58,458,Red Dawn,"$44,806,783","2,781","$14,276,668","2,724","Nov 21, 2012","FilmDistrict

",44806783,6143513,50950296,14276668,65000000,2012-11-21,93.0,FilmDistrict,"Action, Drama",PG-13
/title/tt0499554/?ref_=bo_ge_table_65,665,Reno 911! Miami,"$20,342,161","2,702","$10,273,477","2,702","Feb 23, 2007","Twentieth Century Fox

",20342161,1679101,22021262,10273477,10000000,2007-02-22,80.0,Twentieth Century Fox,"Comedy, Crime",R
/title/tt0120804/?ref_=bo_ge_table_97,497,Resident Evil,"$40,119,709","2,528","$17,707,106","2,528","Mar 15, 2002","Screen Gems

",40119709,62865153,102984862,17707106,33000000,2002-03-15,100.0,Screen Gems,"Action, Horror, Sci-Fi",R
/title/tt1220634/?ref_=bo_ge_table_64,364,Resident Evil: Afterlife,"$60,128,566","3,209","$26,650,264","3,203","Sep 10, 2010","Screen Gems

",60128566,240099518,300228084,26650264,60000000,2010-09-09,96.0,Screen Gems,"Action, Adventure, Horror, Sci-Fi, Thriller",R
/title/tt0318627/?ref_=bo_ge_table_17,417,Resident Evil: Apocalypse,"$51,201,453","3,284","$23,036,273","3,284","Sep 10, 2004","Screen Gems

",51201453,78141316,129342769,23036273,45000000,2004-09-10,94.0,Screen Gems,"Action, Horror, Sci-Fi, Thriller",R
/title/tt0432021/?ref_=bo_ge_table_23,423,Resident Evil: Extinction,"$50,648,679","2,848","$23,678,580","2,828","Sep 21, 2007","Screen Gems

",50648679,97069154,147717833,23678580,0,2007-09-19,94.0,Screen Gems,"Action, Adventure, Horror, Sci-Fi, Thriller",R
/title/tt1855325/?ref_=bo_ge_table_74,474,Resident Evil: Retribution,"$42,345,531","3,016","$21,052,227","3,012","Sep 14, 2012","Screen Gems

",42345531,197813724,240159255,21052227,65000000,2012-09-12,95.0,Screen Gems,"Action, Adventure, Horror, Sci-Fi, Thriller",R
/title/tt2592614/?ref_=bo_ge_table_98,598,Resident Evil: The Final Chapter,"$26,830,068","3,104","$13,601,682","3,104","Jan 27, 2017","Screen Gems

",26830068,285412558,312242626,13601682,40000000,2016-12-23,107.0,Screen Gems,"Action, Adventure, Horror, Sci-Fi, Thriller",R
/title/tt0110989/?ref_=bo_ge_table_13,513,Richie Rich,"$38,087,756","1,761","$5,830,302","1,748","Dec 21, 1994","Warner Bros.

",38087756,38087756,0,5830302,40000000,1994-12-21,95.0,Warner Bros.,"Comedy, Family",PG
/title/tt1446192/?ref_=bo_ge_table_14,214,Rise of the Guardians,"$103,412,758","3,672","$23,773,465","3,653","Nov 21, 2012","DreamWorks

",103412758,203528912,306941670,23773465,145000000,2012-11-21,97.0,DreamWorks,"Action, Adventure, Animation, Comedy, Drama, Family, Fantasy",PG
/title/tt0257044/?ref_=bo_ge_table_11,211,Road to Perdition,"$104,454,762","2,332","$22,079,481","1,797","Jul 12, 2002","DreamWorks Distribution

",104454762,76546716,181001478,22079481,80000000,2002-07-12,117.0,DreamWorks Distribution,"Crime, Drama, Thriller",R
/title/tt1234721/?ref_=bo_ge_table_74,374,RoboCop,"$58,607,007","3,372","$21,681,430","3,372","Feb 12, 2014","Sony Pictures Entertainment (SPE)

",58607007,184081958,242688965,21681430,100000000,2014-01-30,117.0,Sony Pictures Entertainment (SPE),"Action, Crime, Sci-Fi, Thriller",PG-13
/title/tt0246894/?ref_=bo_ge_table_91,691,Rollerball,"$18,990,798","2,762","$9,013,548","2,762","Feb 8, 2002","Metro-Goldwyn-Mayer (MGM)

",18990798,6861966,25852764,9013548,70000000,2002-02-08,98.0,Metro-Goldwyn-Mayer (MGM),"Action, Sci-Fi, Sport",PG-13
/title/tt0120032/?ref_=bo_ge_table_78,578,Romy and Michele's High School Reunion,"$29,235,353","1,607","$7,429,406","1,602","Apr 25, 1997","Walt Disney Studios Motion Pictures

",29235353,29235353,0,7429406,0,1997-04-25,92.0,Walt Disney Studios Motion Pictures,Comedy,R
/title/tt0100519/?ref_=bo_ge_table_21,921,Rosencrantz & Guildenstern Are Dead,"$739,104",18,"$24,004",2,"Feb 8, 1991","Cinecom Pictures

",739104,739104,0,24004,0,1991-02-08,117.0,Cinecom Pictures,"Comedy, Drama",
/title/tt0337711/?ref_=bo_ge_table_3,503,Rugrats Go Wild,"$39,402,572","3,041","$11,556,869","3,041","Jun 13, 2003","Paramount Pictures

",39402572,15847924,55250496,11556869,25000000,2003-06-13,81.0,Paramount Pictures,"Adventure, Animation, Comedy, Family, Fantasy, Musical",PG
/title/tt0213203/?ref_=bo_ge_table_94,294,Rugrats in Paris,"$76,507,756","2,937","$22,718,184","2,934","Nov 17, 2000","Paramount Pictures

",76507756,26783375,103291131,22718184,30000000,2000-11-17,78.0,Paramount Pictures,"Adventure, Animation, Comedy, Family, Romance",
/title/tt1979319/?ref_=bo_ge_table_49,949,Rurouni Kenshin Part I: Origins,"$32,445",27,-,-,"Aug 8, 2016","FUNimation Entertainment

",32445,37654579,37687024,0,0,2012-08-25,134.0,NA,"Action, Adventure, Drama, History, War",
/title/tt0257076/?ref_=bo_ge_table_84,184,S.W.A.T.,"$116,934,650","3,220","$37,062,535","3,202","Aug 8, 2003","Sony Pictures Entertainment (SPE)

",116934650,90790989,207725639,37062535,80000000,2003-08-08,117.0,Sony Pictures Entertainment (SPE),"Action, Adventure, Crime, Thriller",PG-13
/title/tt0114319/?ref_=bo_ge_table_4,404,Sabrina,"$53,672,080","1,976","$5,563,259","1,821","Dec 15, 1995","Paramount Pictures

",53672080,24198,53696278,5563259,58000000,1995-12-15,127.0,Paramount Pictures,"Comedy, Drama, Romance",PG
/title/tt0098261/?ref_=bo_ge_table_92,892,Scenes from the Class Struggle in Beverly Hills,"$2,156,471",76,"$25,635",1,"Jun 2, 1989","Cinecom Pictures

",2156471,2156471,0,25635,0,1989-06-02,103.0,Cinecom Pictures,Comedy,
/title/tt0462519/?ref_=bo_ge_table_4,704,School for Scoundrels,"$17,807,569","3,007","$8,602,333","3,004","Sep 29, 2006",-,17807569,6663014,24470583,8602333,35000000,2006-09-29,100.0,MGM/Weinstein,Comedy,PG-13
/title/tt0446029/?ref_=bo_ge_table_59,559,Scott Pilgrim vs. the World,"$31,524,275","2,820","$10,609,795","2,818","Aug 13, 2010","Universal Pictures

",33281690,16140284,49421974,10609795,60000000,2010-08-12,112.0,Universal Pictures,"Action, Comedy, Fantasy, Romance",PG-13
/title/tt1741273/?ref_=bo_ge_table_69,669,Secret in Their Eyes,"$20,180,155","2,392","$6,652,996","2,392","Nov 20, 2015","STX Entertainment

",20180155,14674835,34854990,6652996,19500000,2015-11-12,111.0,STX Entertainment,"Crime, Drama, Mystery, Thriller",PG-13
/title/tt0379786/?ref_=bo_ge_table_12,612,Serenity,"$25,514,517","2,189","$10,086,680","2,188","Sep 30, 2005","Universal Pictures

",25514517,14930612,40445129,10086680,39000000,2005-09-29,119.0,Universal Pictures,"Action, Adventure, Sci-Fi, Thriller",PG-13
/title/tt1000774/?ref_=bo_ge_table_32,132,Sex and the City,"$152,647,258","3,325","$57,038,404","3,285","May 30, 2008","Warner Bros.

",152647258,266118261,418765519,57038404,65000000,2008-05-28,145.0,Warner Bros.,"Comedy, Drama, Romance",R
/title/tt1261945/?ref_=bo_ge_table_38,238,Sex and the City 2,"$95,347,692","3,445","$31,001,870","3,445","May 27, 2010","Warner Bros.

",95347692,195397363,290745055,31001870,100000000,2010-05-27,146.0,Warner Bros.,"Comedy, Drama, Romance",R
/title/tt0117608/?ref_=bo_ge_table_68,568,Sgt. Bilko,"$30,356,793","2,326","$8,110,080","2,304","Mar 29, 1996","Universal Pictures

",30356793,7600000,37956793,8110080,0,1996-03-29,93.0,Universal Pictures,Comedy,PG
/title/tt0162650/?ref_=bo_ge_table_23,323,Shaft,"$70,334,258","2,433","$21,714,757","2,337","Jun 16, 2000","Paramount Pictures

",70334258,37291867,107626125,21714757,46000000,2000-06-16,99.0,Paramount Pictures,"Action, Crime, Thriller",R
/title/tt2872750/?ref_=bo_ge_table_87,687,Shaun the Sheep Movie,"$19,375,982","2,360","$4,038,962","2,320","Aug 5, 2015","Lionsgate

",19375982,86833396,106209378,4038962,0,2015-02-05,85.0,Lionsgate,"Adventure, Animation, Comedy, Family, Fantasy",PG
/title/tt0448115/?ref_=bo_ge_table_43,143,Shazam!,"$140,371,656","4,306","$53,505,326","4,217","Apr 5, 2019","Warner Bros.

",140480049,225600000,366080049,53505326,100000000,2019-04-03,132.0,Warner Bros.,"Action, Adventure, Comedy, Fantasy",PG-13
/title/tt0088103/?ref_=bo_ge_table_42,842,Sheena,"$5,778,353","1,496","$2,950,114","1,496","Aug 17, 1984","Columbia Pictures

",5778353,5778353,0,2950114,0,1984-08-17,117.0,Columbia Pictures,"Adventure, Fantasy",
/title/tt0126029/?ref_=bo_ge_table_54,54,Shrek,"$267,665,011","3,715","$42,347,760","3,587","May 16, 2001","DreamWorks Distribution

",268163011,220188309,488351320,42347760,60000000,2001-05-16,90.0,DreamWorks Distribution,"Adventure, Animation, Comedy, Family, Fantasy, Romance",PG
/title/tt0482599/?ref_=bo_ge_table_6,606,Shutter,"$25,928,550","2,756","$10,447,559","2,753","Mar 21, 2008","Twentieth Century Fox

",25928550,22626756,48555306,10447559,0,2008-03-20,85.0,Twentieth Century Fox,"Horror, Mystery, Thriller",PG-13
/title/tt0384537/?ref_=bo_ge_table_46,446,Silent Hill,"$46,982,632","2,932","$20,152,598","2,926","Apr 21, 2006","Sony Pictures Entertainment (SPE)

",46982632,53622503,100605135,20152598,50000000,2006-04-21,125.0,Sony Pictures Entertainment (SPE),"Horror, Mystery",R
/title/tt0938330/?ref_=bo_ge_table_8,708,Silent Hill: Revelation,"$17,529,157","2,933","$8,023,036","2,933","Oct 26, 2012","Open Road Films (II)

",17529157,37833548,55362705,8023036,20000000,2011-11-02,95.0,Open Road Films (II),"Horror, Mystery, Thriller",R
/title/tt2347497/?ref_=bo_ge_table_54,954,Silent Night,"$14,567",11,"$9,780",11,"Nov 30, 2012","Anchor Bay Films

",14567,116214,130781,9780,0,2012-11-30,94.0,Anchor Bay Films,"Comedy, Horror, Mystery, Thriller",R
/title/tt0174204/?ref_=bo_ge_table_15,915,Simpatico,"$929,606",256,-,-,"Jan 28, 2000","Fine Line Features

",929606,352207,1281813,0,0,2000-01-28,106.0,Fine Line Features,"Comedy, Crime, Drama",R
/title/tt0401792/?ref_=bo_ge_table_10,310,Sin City,"$74,103,820","3,230","$28,100,000","3,230","Apr 1, 2005","Dimension Films

",74103820,84630000,158733820,28100000,40000000,2005-04-01,124.0,Dimension Films,"Crime, Thriller",R
/title/tt0458481/?ref_=bo_ge_table_48,748,Sin City: A Dame to Kill For,"$13,757,804","2,894","$6,317,683","2,894","Aug 22, 2014",-,13757804,25649812,39407616,6317683,0,2014-08-21,102.0,Dimension Films,"Action, Crime, Thriller",R
/title/tt0108149/?ref_=bo_ge_table_31,831,Six Degrees of Separation,"$6,405,918",201,"$53,058",2,"Dec 10, 1993","Metro-Goldwyn-Mayer (MGM)

",6405918,6405918,0,53058,0,1993-12-10,112.0,Metro-Goldwyn-Mayer (MGM),"Comedy, Drama, Mystery",R
/title/tt2072233/?ref_=bo_ge_table_59,659,Sleepless,"$20,783,704","1,803","$8,344,128","1,803","Jan 13, 2017","Open Road Films (II)

",20783704,12133649,32917353,8344128,0,2017-01-11,95.0,Open Road Films (II),"Action, Crime, Thriller",R
/title/tt2398241/?ref_=bo_ge_table_55,455,Smurfs: The Lost Village,"$45,020,282","3,610","$13,210,449","3,610","Apr 7, 2017","Sony Pictures Entertainment (SPE)

",45020282,152163264,197183546,13210449,60000000,2017-03-29,90.0,Sony Pictures Entertainment (SPE),"Adventure, Animation, Comedy, Family, Fantasy",PG
/title/tt1706620/?ref_=bo_ge_table_58,858,Snowpiercer,"$4,563,650",356,"$171,187",8,"Jun 27, 2014","RADiUS-TWC

",4563650,82195262,86758912,171187,0,2013-08-01,126.0,RADiUS-TWC,"Action, Sci-Fi, Thriller",R
/title/tt0307479/?ref_=bo_ge_table_36,736,Solaris,"$14,973,382","2,406","$6,752,722","2,406","Nov 27, 2002","Twentieth Century Fox

",14973382,15029376,30002758,6752722,47000000,2002-11-27,99.0,Twentieth Century Fox,"Drama, Mystery, Romance, Sci-Fi",PG-13
/title/tt0117688/?ref_=bo_ge_table_49,849,Solo,"$5,107,669","1,230","$2,228,668","1,230","Aug 23, 1996","Sony Pictures Entertainment (SPE)

",5107669,5107669,0,2228668,0,1996-08-23,94.0,Sony Pictures Entertainment (SPE),"Action, Sci-Fi, Thriller",PG-13
/title/tt0086336/?ref_=bo_ge_table_9,809,Something Wicked This Way Comes,"$8,400,000",817,"$2,423,555",817,"Apr 29, 1983","Walt Disney Studios Motion Pictures

",8400000,8400000,0,2423555,0,1983-04-29,95.0,Walt Disney Studios Motion Pictures,"Fantasy, Mystery, Thriller",
/title/tt0108185/?ref_=bo_ge_table_29,429,Sommersby,"$50,081,992","1,762","$8,104,624","1,432","Feb 5, 1993","Warner Bros.

",50081992,90000000,140081992,8104624,0,1993-02-05,114.0,Warner Bros.,"Drama, Mystery, Romance",PG-13
/title/tt3210686/?ref_=bo_ge_table_68,368,Son of God,"$59,700,064","3,271","$25,601,865","3,260","Feb 28, 2014","Twentieth Century Fox

",59700064,11129206,70829270,25601865,0,2014-02-28,138.0,Twentieth Century Fox,"Biography, Drama, History",PG-13
/title/tt3794354/?ref_=bo_ge_table_34,134,Sonic the Hedgehog,"$148,974,665","4,198","$58,018,348","4,167","Feb 14, 2020","Paramount Pictures

",148974665,170741018,319715683,58018348,85000000,2020-02-12,99.0,Paramount Pictures,"Action, Adventure, Comedy, Sci-Fi",PG
/title/tt1232783/?ref_=bo_ge_table_68,768,Sorority Row,"$11,965,282","2,665","$5,059,802","2,665","Sep 11, 2009","Summit Entertainment

",11965282,15240838,27206120,5059802,12500000,2009-09-10,101.0,Summit Entertainment,"Horror, Mystery",R
/title/tt0158983/?ref_=bo_ge_table_12,412,"South Park: Bigger, Longer & Uncut","$52,037,603","2,128","$11,335,889","2,128","Jun 30, 1999","Paramount Pictures

",52037603,31100000,83137603,11335889,21000000,1999-06-30,81.0,Paramount Pictures,"Animation, Comedy, Fantasy, Musical",R
/title/tt0120177/?ref_=bo_ge_table_94,394,Spawn,"$54,870,175","2,604","$19,738,749","2,536","Aug 1, 1997","New Line Cinema

",54870175,32969867,87840042,19738749,40000000,1997-08-01,96.0,New Line Cinema,"Action, Drama, Horror",PG-13
/title/tt0811080/?ref_=bo_ge_table_62,462,Speed Racer,"$43,945,766","3,606","$18,561,337","3,606","May 9, 2008","Warner Bros.

",43945766,50000000,93945766,18561337,120000000,2008-05-07,135.0,Warner Bros.,"Action, Adventure, Comedy, Drama, Family, Sci-Fi, Sport",PG
/title/tt0120184/?ref_=bo_ge_table_16,516,Sphere,"$37,020,277","2,814","$14,433,957","2,814","Feb 13, 1998","Warner Bros.

",37020277,37020277,0,14433957,80000000,1998-02-13,134.0,Warner Bros.,"Action, Mystery, Sci-Fi, Thriller",PG-13
/title/tt0796366/?ref_=bo_ge_table_59,59,Star Trek,"$257,730,019","4,053","$75,204,289","3,849","May 8, 2009","Paramount Pictures

",257730019,127950427,385680446,75204289,150000000,2009-05-06,127.0,Paramount Pictures,"Action, Adventure, Sci-Fi",PG-13
/title/tt2660888/?ref_=bo_ge_table_23,123,Star Trek Beyond,"$158,848,340","3,928","$59,253,211","3,928","Jul 22, 2016","Paramount Pictures

",158848340,184623476,343471816,59253211,185000000,2016-07-20,122.0,Paramount Pictures,"Action, Adventure, Sci-Fi, Thriller",PG-13
/title/tt0084726/?ref_=bo_ge_table_86,286,Star Trek II: The Wrath of Khan,"$78,912,963","1,621","$14,347,221","1,621","Jun 4, 1982","Paramount Pictures

",78912963,78912963,0,14347221,11200000,1982-06-04,113.0,Paramount Pictures,"Action, Adventure, Sci-Fi",PG
/title/tt0088170/?ref_=bo_ge_table_95,295,Star Trek III: The Search for Spock,"$76,471,046","1,966","$16,673,295","1,966","Jun 1, 1984","Paramount Pictures

",76471046,76471046,0,16673295,0,1984-06-01,105.0,Paramount Pictures,"Action, Adventure, Sci-Fi",
/title/tt0092007/?ref_=bo_ge_table_97,197,Star Trek IV: The Voyage Home,"$109,713,132","1,956","$16,881,888","1,349","Nov 26, 1986","Paramount Pictures

",109713132,109713132,0,16881888,0,1986-11-26,119.0,Paramount Pictures,"Action, Adventure, Comedy, Sci-Fi",PG
/title/tt1408101/?ref_=bo_ge_table_72,72,Star Trek Into Darkness,"$228,778,661","3,907","$70,165,559","3,868","May 16, 2013","Paramount Pictures

",228778661,238586585,467365246,70165559,190000000,2013-05-08,132.0,Paramount Pictures,"Action, Adventure, Sci-Fi",PG-13
/title/tt0098382/?ref_=bo_ge_table_10,410,Star Trek V: The Final Frontier,"$52,210,049","2,202","$17,375,648","2,202","Jun 9, 1989","Paramount Pictures

",52210049,52210049,0,17375648,0,1989-06-09,107.0,Paramount Pictures,"Action, Adventure, Fantasy, Sci-Fi, Thriller",
/title/tt0102975/?ref_=bo_ge_table_9,309,Star Trek VI: The Undiscovered Country,"$74,888,996","2,147","$18,162,837","1,804","Dec 6, 1991","Paramount Pictures

",74888996,22000000,96888996,18162837,0,1991-12-06,110.0,Paramount Pictures,"Action, Adventure, Sci-Fi, Thriller",PG
/title/tt0117731/?ref_=bo_ge_table_42,242,Star Trek: First Contact,"$92,027,888","2,812","$30,716,131","2,812","Nov 22, 1996","Paramount Pictures

",92027888,54000000,146027888,30716131,0,1996-11-22,111.0,Paramount Pictures,"Action, Adventure, Drama, Sci-Fi, Thriller",PG-13
/title/tt0111280/?ref_=bo_ge_table_3,303,Star Trek: Generations,"$75,671,125","2,681","$23,116,394","2,659","Nov 18, 1994","Paramount Pictures

",75671125,42400000,118071125,23116394,35000000,1994-11-18,118.0,Paramount Pictures,"Action, Adventure, Mystery, Sci-Fi, Thriller",PG
/title/tt0120844/?ref_=bo_ge_table_24,324,Star Trek: Insurrection,"$70,187,658","2,677","$22,052,836","2,620","Dec 11, 1998","Paramount Pictures

",70187658,42400000,112587658,22052836,58000000,1998-12-11,103.0,Paramount Pictures,"Action, Adventure, Sci-Fi, Thriller",PG
/title/tt0253754/?ref_=bo_ge_table_68,468,Star Trek: Nemesis,"$43,254,409","2,711","$18,513,305","2,711","Dec 13, 2002","Paramount Pictures

",43254409,24082061,67336470,18513305,60000000,2002-12-13,116.0,Paramount Pictures,"Action, Adventure, Sci-Fi, Thriller",PG-13
/title/tt0079945/?ref_=bo_ge_table_68,268,Star Trek: The Motion Picture,"$82,258,456","1,002","$11,926,421",857,"Dec 7, 1979","Paramount Pictures

",82604699,82604699,0,11926421,35000000,1979-12-07,132.0,Paramount Pictures,"Adventure, Mystery, Sci-Fi",G
/title/tt0120201/?ref_=bo_ge_table_95,395,Starship Troopers,"$54,814,377","2,971","$22,058,773","2,971","Nov 7, 1997","Sony Pictures Entertainment (SPE)

",54814377,66400000,121214377,22058773,105000000,1997-11-07,129.0,Sony Pictures Entertainment (SPE),"Action, Adventure, Sci-Fi, Thriller",R
/title/tt0335438/?ref_=bo_ge_table_50,250,Starsky & Hutch,"$88,237,754","3,185","$28,103,367","3,185","Mar 5, 2004","Warner Bros.

",88237754,82030996,170268750,28103367,60000000,2004-03-05,101.0,Warner Bros.,"Comedy, Crime",PG-13
/title/tt0120207/?ref_=bo_ge_table_98,898,Steel,"$1,710,972","1,260","$870,068","1,260","Aug 15, 1997","Warner Bros.

",1710972,1710972,0,870068,16000000,1997-08-15,97.0,Warner Bros.,"Action, Adventure, Crime, Fantasy, Sci-Fi",PG-13
/title/tt0369994/?ref_=bo_ge_table_93,893,Strangers with Candy,"$2,072,645",109,"$43,141",2,"Jun 28, 2006","THINKFilm

",2072645,181479,2254124,43141,0,2006-06-28,97.0,THINKFilm,Comedy,R
